goodreads_id,goodreads_url,avg_rating,rating_count,review_count,scrape_status,dist_5_star_raw,count_5_star,pct_5_star,dist_4_star_raw,count_4_star,pct_4_star,dist_3_star_raw,count_3_star,pct_3_star,dist_2_star_raw,count_2_star,pct_2_star,dist_1_star_raw,count_1_star,pct_1_star,book_title,author,polarization,rating_skew,http_status,is_study_guide,log_rating_count,data_quality,pen_genre,total_ban_instances,states_banned_in
31494749,https://www.goodreads.com/book/show/31494749,3.0,2.0,,ok,1 (50%),1.0,50.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,1 (50%),1.0,50.0,Cow on the Town: Practicing the Ow Sound,"Garcia, Isabella",1.0,0.0,,False,0.3010299956639812,Very Low Ratings,Juvenile Fiction,1,1
136324,https://www.goodreads.com/book/show/136324,4.25,310.0,78.0,ok,139 (44%),139.0,44.0,118 (38%),118.0,38.0,46 (14%),46.0,14.0,6 (1%),6.0,1.0,1 (<1%),,,Roberto Clemente: Pride of the Pittsburgh Pirates,"Winter, Jonah",0.44,0.44,,False,2.4913616938342726,Good,Juvenile Nonfiction,1,1
208124814,https://www.goodreads.com/book/show/208124814,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,The Color of My Words,"Joseph, Lynn",0.0,0.0,,False,0.0,Very Low Ratings,"Young Adult, Middle Grade, Fiction, Realistic Fiction, Historical Fiction, Spanish Literature, Cultural",1,1
837694,https://www.goodreads.com/book/show/837694,4.23,123.0,46.0,ok,51 (41%),51.0,41.0,55 (44%),55.0,44.0,12 (9%),12.0,9.0,4 (3%),4.0,3.0,1 (<1%),,,Grandmama's Pride,"Birtha, Becky",0.41,0.41,,False,2.089905111439398,Good,,1,1
40728822,https://www.goodreads.com/book/show/40728822,3.97,137.0,32.0,ok,43 (31%),43.0,31.0,54 (39%),54.0,39.0,35 (25%),35.0,25.0,3 (2%),3.0,2.0,2 (1%),2.0,1.0,My Two Dads and Me,"Joosten, Michael",0.32,0.3,,False,2.1367205671564067,Good,"Juvenile Fiction, Juvenile Nonfiction",1,1
8585187,https://www.goodreads.com/book/show/8585187,4.08,3888.0,472.0,ok,"1,321 (33%)",1321.0,33.0,"1,733 (44%)",1733.0,44.0,690 (17%),690.0,17.0,101 (2%),101.0,2.0,43 (1%),43.0,1.0,Fatty Legs: A True Story,"Jordan-Fenton, Christy",0.34,0.32,,False,3.589726256254237,Good,"Nonfiction, Memoir, Indigenous, Middle Grade, Canada, Biography, History",1,1
10814630,https://www.goodreads.com/book/show/10814630,4.07,408.0,140.0,ok,136 (33%),136.0,33.0,178 (43%),178.0,43.0,82 (20%),82.0,20.0,11 (2%),11.0,2.0,1 (<1%),,,A Storm Called Katrina,"Uhlberg, Myron",0.33,0.33,,False,2.61066016308988,Good,"Picture Books, Historical Fiction, Childrens, Realistic Fiction, Family, Fiction, African American",1,1
1667213,https://www.goodreads.com/book/show/1667213,3.97,703.0,139.0,ok,258 (36%),258.0,36.0,224 (31%),224.0,31.0,173 (24%),173.0,24.0,35 (4%),35.0,4.0,13 (1%),13.0,1.0,Thunder Rose,"Nolen, Jerdine",0.37,0.35,,False,2.846955325019824,Good,"Picture Books, Childrens, African American, Fiction, Cultural, Westerns, Fantasy",1,1
43416624,https://www.goodreads.com/book/show/43416624,4.11,1077.0,217.0,ok,412 (38%),412.0,38.0,416 (38%),416.0,38.0,207 (19%),207.0,19.0,37 (3%),37.0,3.0,5 (<1%),,,At the Mountain's Base,"Sorell, Traci",0.38,0.38,,False,3.0322157032979815,Good,"Juvenile Fiction, FICTION",1,1
282631,https://www.goodreads.com/book/show/282631,4.22,1183.0,113.0,ok,568 (48%),568.0,48.0,350 (29%),350.0,29.0,225 (19%),225.0,19.0,34 (2%),34.0,2.0,6 (<1%),,,Grandfather Tang's Story,"Tompert, Ann",0.48,0.48,,False,3.0729847446279304,Good,"Mathematics, Picture Books, Childrens, China, Animals, Family, Asia",1,1
28186140,https://www.goodreads.com/book/show/28186140,4.17,381.0,74.0,ok,145 (38%),145.0,38.0,167 (43%),167.0,43.0,60 (15%),60.0,15.0,6 (1%),6.0,1.0,3 (<1%),,,A Long Pitch Home,"Lorenzi, Natalie Dias",0.38,0.38,,False,2.5809249756756194,Good,"Middle Grade, Sports, Realistic Fiction, Childrens, Fiction, Cultural, Baseball",1,1
2773591,https://www.goodreads.com/book/show/2773591,3.89,1045.0,114.0,ok,348 (33%),348.0,33.0,344 (32%),344.0,32.0,266 (25%),266.0,25.0,69 (6%),69.0,6.0,18 (1%),18.0,1.0,The Boy of the Three-Year Nap,"Snyder, Dianne",0.34,0.32,,False,3.019116290447073,Good,"Picture Books, Childrens, Japan, Asia, Cultural, Folklore, Folk Tales",1,1
932908,https://www.goodreads.com/book/show/932908,3.86,464.0,99.0,ok,141 (30%),141.0,30.0,165 (35%),165.0,35.0,122 (26%),122.0,26.0,24 (5%),24.0,5.0,12 (2%),12.0,2.0,The Day of Ahmed's Secret,"Heide, Florence Parry",0.32,0.28,,False,2.6665179805548807,Good,"Picture Books, Egypt, Africa, Geography, Childrens, Cultural, Realistic Fiction",1,1
28818354,https://www.goodreads.com/book/show/28818354,4.18,1711.0,392.0,ok,691 (40%),691.0,40.0,696 (40%),696.0,40.0,279 (16%),279.0,16.0,35 (2%),35.0,2.0,10 (<1%),,,The Princess and the Warrior: A Tale of Two Volcanoes,"Tonatiuh, Duncan",0.4,0.4,,False,3.2332500095411003,Good,"Picture Books, Childrens, Folklore, Cultural, Mythology, Fiction, Fantasy",2,2
44910448,https://www.goodreads.com/book/show/44910448,3.71,55.0,19.0,ok,13 (23%),13.0,23.0,20 (36%),20.0,36.0,17 (30%),17.0,30.0,3 (5%),3.0,5.0,2 (3%),2.0,3.0,Sam!,"Gabriel, Dani",0.26,0.2,,False,1.7403626894942439,Low Ratings,"Picture Books, LGBT, Childrens, Transgender, Family, Gender Identity, Gender",1,1
9516,https://www.goodreads.com/book/show/9516,4.27,231483.0,13720.0,ok,"110,264 (47%)",110264.0,47.0,"83,937 (36%)",83937.0,36.0,"28,923 (12%)",28923.0,12.0,"5,948 (2%)",5948.0,2.0,"2,411 (1%)",2411.0,1.0,Persepolis: The Story of a Childhood,"Satrapi, Marjane",0.48,0.46,,False,5.364519102147544,Good,"Graphic Novels, Nonfiction, Memoir, Comics, History, Biography, School",10,7
657230,https://www.goodreads.com/book/show/657230,3.63,611.0,101.0,ok,162 (26%),162.0,26.0,196 (32%),196.0,32.0,152 (24%),152.0,24.0,65 (10%),65.0,10.0,36 (5%),36.0,5.0,Any Small Goodness: A Novel of the Barrio,"Johnston, Tony",0.31,0.21,,False,2.786041210242554,Good,"Realistic Fiction, Middle Grade, Fiction, Childrens, Young Adult, Cultural, Juvenile",1,1
28256239,https://www.goodreads.com/book/show/28256239,4.48,1525.0,415.0,ok,908 (59%),908.0,59.0,477 (31%),477.0,31.0,112 (7%),112.0,7.0,23 (1%),23.0,1.0,5 (<1%),,,A Family Is a Family Is a Family,"O'Leary, Sara",0.59,0.59,,False,3.1832698436828046,Good,"Picture Books, Family, LGBT, Childrens, Adoption, Fiction, Storytime",3,2
1525635,https://www.goodreads.com/book/show/1525635,4.06,359.0,81.0,ok,122 (33%),122.0,33.0,153 (42%),153.0,42.0,68 (18%),68.0,18.0,14 (3%),14.0,3.0,2 (<1%),,,Crazy Horse's Vision,"Bruchac, Joseph",0.33,0.33,,False,2.5550944485783194,Good,"Picture Books, Indigenous, Native American, History, Biography, Childrens, Native Americans",1,1
39088477,https://www.goodreads.com/book/show/39088477,3.75,6132.0,775.0,ok,"1,252 (20%)",1252.0,20.0,"2,580 (42%)",2580.0,42.0,"1,870 (30%)",1870.0,30.0,364 (5%),364.0,5.0,66 (1%),66.0,1.0,The War Outside,"Hesse, Monica",0.21,0.19,,False,3.7876021461823375,Good,"Historical Fiction, Young Adult, Historical, World War II, Fiction, War, Audiobook",1,1
22208,https://www.goodreads.com/book/show/22208,4.06,1916.0,285.0,ok,718 (37%),718.0,37.0,703 (36%),703.0,36.0,407 (21%),407.0,21.0,65 (3%),65.0,3.0,23 (1%),23.0,1.0,Hush! A Thai Lullaby,"Ho, Minfong",0.38,0.36,,False,3.2823955047425257,Good,"Picture Books, Childrens, Poetry, Cultural, Animals, Asia, Fiction",1,1
58640669,https://www.goodreads.com/book/show/58640669,4.26,13351.0,1028.0,ok,"6,914 (51%)",6914.0,51.0,"3,884 (29%)",3884.0,29.0,"1,859 (13%)",1859.0,13.0,468 (3%),468.0,3.0,226 (1%),226.0,1.0,Zen Shorts (Zen Series),"Muth, Jon J.",0.52,0.5,,False,4.125513795904115,Good,"Picture Books, Childrens, Fiction, Buddhism, Philosophy, Animals, Fantasy",1,1
952654,https://www.goodreads.com/book/show/952654,3.67,397.0,66.0,ok,100 (25%),100.0,25.0,124 (31%),124.0,31.0,128 (32%),128.0,32.0,33 (8%),33.0,8.0,12 (3%),12.0,3.0,Eagle Song,"Bruchac, Joseph",0.28,0.22,,False,2.598790506763115,Good,"Native American, Childrens, Fiction, Middle Grade, Realistic Fiction, School, Cultural",1,1
25666031,https://www.goodreads.com/book/show/25666031,4.07,453.0,107.0,ok,175 (38%),175.0,38.0,159 (35%),159.0,35.0,97 (21%),97.0,21.0,18 (3%),18.0,3.0,4 (<1%),,,Little Night/Nochecita,"Morales, Yuyi",0.38,0.38,,False,2.656098202012832,Good,"Picture Books, Childrens, Fiction, Spanish Literature, Fantasy, Family, Kids",1,1
16068949,https://www.goodreads.com/book/show/16068949,3.54,220.0,46.0,ok,55 (25%),55.0,25.0,65 (29%),65.0,29.0,61 (27%),61.0,27.0,22 (10%),22.0,10.0,17 (7%),17.0,7.0,The Boy I Love,"de Gramont, Nina",0.32,0.18,,False,2.342422680822206,Good,"Young Adult, Romance, LGBT, Contemporary",2,1
11288619,https://www.goodreads.com/book/show/11288619,4.13,16257.0,1523.0,ok,"7,026 (43%)",7026.0,43.0,"5,694 (35%)",5694.0,35.0,"2,567 (15%)",2567.0,15.0,593 (3%),593.0,3.0,377 (2%),377.0,2.0,The Mighty Miss Malone,"Curtis, Christopher Paul",0.45,0.41,,False,4.211040405732053,Good,"Historical Fiction, Middle Grade, Fiction, Childrens, Young Adult, Historical, African American",1,1
12909189,https://www.goodreads.com/book/show/12909189,3.68,575.0,132.0,ok,132 (22%),132.0,22.0,202 (35%),202.0,35.0,179 (31%),179.0,31.0,48 (8%),48.0,8.0,14 (2%),14.0,2.0,The Shark King,"Johnson, R. Kikuo",0.24,0.2,,False,2.7596678446896306,Good,"Graphic Novels, Comics, Childrens, Picture Books, Mythology, Fiction, Folklore",1,1
71023,https://www.goodreads.com/book/show/71023,4.38,949.0,131.0,ok,545 (57%),545.0,57.0,265 (27%),265.0,27.0,107 (11%),107.0,11.0,19 (2%),19.0,2.0,13 (1%),13.0,1.0,Hachiko: The True Story of a Loyal Dog,"Turner, Pamela S.",0.58,0.56,,False,2.977266212427293,Good,"Picture Books, Dogs, Japan, Animals, Nonfiction, Childrens, Asia",1,1
6250208,https://www.goodreads.com/book/show/6250208,3.79,9292.0,646.0,ok,"2,668 (28%)",2668.0,28.0,"3,135 (33%)",3135.0,33.0,"2,567 (27%)",2567.0,27.0,697 (7%),697.0,7.0,225 (2%),225.0,2.0,Extra Credit,"Clements, Andrew",0.3,0.26,,False,3.9681092011281978,Good,"Realistic Fiction, Middle Grade, Fiction, Childrens, School, Juvenile, Contemporary",2,1
6536509,https://www.goodreads.com/book/show/6536509,4.33,3563.0,708.0,ok,"1,955 (54%)",1955.0,54.0,"1,030 (28%)",1030.0,28.0,424 (11%),424.0,11.0,94 (2%),94.0,2.0,60 (1%),60.0,1.0,14 Cows for America,"Deedy, Carmen Agra",0.55,0.53,,False,3.5518158223510157,Good,"Picture Books, Nonfiction, Africa, Childrens, Cultural, History, Animals",1,1
240125849,https://www.goodreads.com/book/show/240125849,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,The Drinking Gourd: A Story of the Underground Railroad,"Monjo, F.N.",0.0,0.0,,False,0.0,Very Low Ratings,"Historical Fiction, Childrens, Fiction, Picture Books, American History, Historical, Classics",1,1
26516190,https://www.goodreads.com/book/show/26516190,3.59,337.0,70.0,ok,51 (15%),51.0,15.0,125 (37%),125.0,37.0,135 (40%),135.0,40.0,23 (6%),23.0,6.0,3 (<1%),,,Looking for Bongo,"Velásquez, Eric",0.15,0.15,,False,2.5276299008713385,Good,"Picture Books, Family, Childrens, Cultural, Storytime, Fiction, Spanish Literature",1,1
38609428,https://www.goodreads.com/book/show/38609428,4.08,9418.0,1885.0,ok,"2,977 (31%)",2977.0,31.0,"4,590 (48%)",4590.0,48.0,"1,561 (16%)",1561.0,16.0,217 (2%),217.0,2.0,73 (<1%),,,To Night Owl from Dogfish,"Sloan, Holly Goldberg",0.31,0.31,,False,3.9739586861067036,Good,"Middle Grade, LGBT, Fiction, Realistic Fiction, Contemporary, Young Adult, Family",5,3
69782104,https://www.goodreads.com/book/show/69782104,3.71,11575.0,951.0,ok,"3,255 (28%)",3255.0,28.0,"3,602 (31%)",3602.0,31.0,"3,191 (27%)",3191.0,27.0,"1,111 (9%)",1111.0,9.0,416 (3%),416.0,3.0,Losing the Field (The Field Party Series),"Glines, Abbi",0.31,0.25,,False,4.063520999689991,Good,"Romance, Young Adult, Contemporary, Sports Romance, Sports, High School, Audiobook",1,1
862908,https://www.goodreads.com/book/show/862908,4.12,2337.0,405.0,ok,987 (42%),987.0,42.0,766 (32%),766.0,32.0,484 (20%),484.0,20.0,80 (3%),80.0,3.0,20 (<1%),,,Abuela,"Dorros, Arthur",0.42,0.42,,False,3.368658712392227,Good,"Picture Books, Cultural, Childrens, Family, Spanish Literature, Fiction, Fantasy",1,1
27158837,https://www.goodreads.com/book/show/27158837,4.14,1230.0,275.0,ok,495 (40%),495.0,40.0,480 (39%),480.0,39.0,208 (16%),208.0,16.0,25 (2%),25.0,2.0,22 (1%),22.0,1.0,Introducing Teddy,"Walton, Jessica",0.41,0.39,,False,3.089905111439398,Good,"Picture Books, LGBT, Childrens, Gender, Queer, Fiction, Gender Identity",4,4
33113622,https://www.goodreads.com/book/show/33113622,4.13,971.0,214.0,ok,392 (40%),392.0,40.0,390 (40%),390.0,40.0,134 (13%),134.0,13.0,33 (3%),33.0,3.0,22 (2%),22.0,2.0,Sparkle Boy,"Newman, Leslea",0.42,0.38,,False,2.9872192299080047,Good,"Picture Books, LGBT, Realistic Fiction, Childrens, Family, Gender, Banned Books",3,3
38355196,https://www.goodreads.com/book/show/38355196,4.18,186.0,65.0,ok,79 (42%),79.0,42.0,70 (37%),70.0,37.0,31 (16%),31.0,16.0,4 (2%),4.0,2.0,2 (1%),2.0,1.0,Phoenix Goes to School: A Story to Support Transgender and Gender Diverse Children,"Finch, Michelle",0.43,0.41,,False,2.2695129442179165,Good,"LGBT, Picture Books, Childrens, Transgender, Gender, School, Nonfiction",2,2
82970,https://www.goodreads.com/book/show/82970,3.77,101892.0,4773.0,ok,"25,847 (25%)",25847.0,25.0,"38,931 (38%)",38931.0,38.0,"27,644 (27%)",27644.0,27.0,"6,866 (6%)",6866.0,6.0,"2,604 (2%)",2604.0,2.0,Lucky,"Sebold, Alice",0.27,0.23,,False,5.008140086928455,Good,"Nonfiction, Memoir, Biography, True Crime, Biography Memoir, Autobiography, Adult",23,10
245431530,https://www.goodreads.com/book/show/245431530,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,When the Emperor Was Divine,"Otsuka, Julie",0.0,0.0,,False,0.0,Very Low Ratings,"Historical Fiction, Fiction, Japan, Historical, World War II, School, War",2,2
36105772,https://www.goodreads.com/book/show/36105772,4.23,4043.0,881.0,ok,"1,881 (46%)",1881.0,46.0,"1,410 (34%)",1410.0,34.0,585 (14%),585.0,14.0,132 (3%),132.0,3.0,35 (<1%),,,Neanderthal Opens the Door to the Universe,"Norton, Preston",0.46,0.46,,False,3.6067037413336744,Good,"Young Adult, Contemporary, Realistic Fiction, Humor, LGBT, Fiction, Romance",23,7
9436049,https://www.goodreads.com/book/show/9436049,3.83,1470.0,323.0,ok,460 (31%),460.0,31.0,462 (31%),462.0,31.0,417 (28%),417.0,28.0,101 (6%),101.0,6.0,30 (2%),30.0,2.0,My Princess Boy,"Kilodavis, Cheryl",0.33,0.29,,False,3.167317334748176,Good,"Picture Books, LGBT, Childrens, Gender, Banned Books, Nonfiction, Family",3,2
54870170,https://www.goodreads.com/book/show/54870170,4.15,5633.0,896.0,ok,"2,249 (39%)",2249.0,39.0,"2,240 (39%)",2240.0,39.0,915 (16%),915.0,16.0,176 (3%),176.0,3.0,53 (<1%),,,The Shape of Thunder,"Warga, Jasmine",0.39,0.39,,False,3.7507397512353506,Good,"Middle Grade, Realistic Fiction, Contemporary, Fiction, Young Adult, Audiobook, Family",1,1
699812,https://www.goodreads.com/book/show/699812,3.95,642.0,127.0,ok,229 (35%),229.0,35.0,225 (35%),225.0,35.0,133 (20%),133.0,20.0,36 (5%),36.0,5.0,19 (2%),19.0,2.0,The Sissy Duckling,"Fierstein, Harvey",0.37,0.33,,False,2.807535028068853,Good,"Picture Books, LGBT, Childrens, Animals, Fiction, Banned Books, Queer",1,1
43721070,https://www.goodreads.com/book/show/43721070,3.44,4099.0,999.0,ok,840 (20%),840.0,20.0,"1,275 (31%)",1275.0,31.0,"1,140 (27%)",1140.0,27.0,527 (12%),527.0,12.0,317 (7%),317.0,7.0,Red Hood,"Arnold, Elana K.",0.27,0.13,,False,3.6126779183165016,Good,"Fantasy, Young Adult, Retellings, Fairy Tales, Audiobook, Fiction, Young Adult Fantasy",50,10
12078218,https://www.goodreads.com/book/show/12078218,4.29,74829.0,3192.0,ok,"38,336 (51%)",38336.0,51.0,"23,128 (30%)",23128.0,30.0,"10,604 (14%)",10604.0,14.0,"2,125 (2%)",2125.0,2.0,636 (<1%),,,Glass (Crank Series),"Hopkins, Ellen",0.51,0.51,,False,4.874069941436,Good,"Young Adult, Poetry, Fiction, Contemporary, Realistic Fiction, Mental Health, Teen",1,1
2241059,https://www.goodreads.com/book/show/2241059,4.29,67164.0,4294.0,ok,"36,639 (54%)",36639.0,54.0,"17,884 (26%)",17884.0,26.0,"9,090 (13%)",9090.0,13.0,"2,470 (3%)",2470.0,3.0,"1,081 (1%)",1081.0,1.0,Identical,"Hopkins, Ellen",0.55,0.53,,False,4.827136552954355,Good,"Young Adult, Poetry, Fiction, Contemporary, Mental Health, Realistic Fiction, Abuse",110,18
72784583,https://www.goodreads.com/book/show/72784583,4.65,2486.0,52.0,ok,"1,882 (75%)",1882.0,75.0,419 (16%),419.0,16.0,135 (5%),135.0,5.0,29 (1%),29.0,1.0,21 (<1%),,,Fallout (Crank Series),"Hopkins, Ellen",0.75,0.75,,False,3.395501124305626,Good,"Young Adult, Poetry, Fiction, Contemporary, Realistic Fiction, Mental Health, Teen",2,2
36260155,https://www.goodreads.com/book/show/36260155,3.3,11511.0,3027.0,ok,"2,102 (18%)",2102.0,18.0,"3,339 (29%)",3339.0,29.0,"3,123 (27%)",3123.0,27.0,"1,749 (15%)",1749.0,15.0,"1,198 (10%)",1198.0,10.0,Damsel,"Arnold, Elana K.",0.28,0.08,,False,4.061113053917979,Good,"Fantasy, Young Adult, Dragons, Fiction, Young Adult Fantasy, Retellings, Audiobook",70,14
38355061,https://www.goodreads.com/book/show/38355061,3.87,7044.0,1051.0,ok,"2,245 (31%)",2245.0,31.0,"2,457 (34%)",2457.0,34.0,"1,689 (23%)",1689.0,23.0,471 (6%),471.0,6.0,182 (2%),182.0,2.0,People Kill People,"Hopkins, Ellen",0.33,0.29,,False,3.847819347295239,Good,"Young Adult, Poetry, Contemporary, Realistic Fiction, Fiction, Banned Books, Mental Health",40,13
18588767,https://www.goodreads.com/book/show/18588767,3.63,515.0,96.0,ok,130 (25%),130.0,25.0,153 (29%),153.0,29.0,169 (32%),169.0,32.0,38 (7%),38.0,7.0,25 (4%),25.0,4.0,Perfectly Good White Boy,"Mesrobian, Carrie",0.29,0.21,,False,2.711807229041191,Good,"Young Adult, Contemporary, Realistic Fiction, High School, Teen, Fiction, Relationships",2,2
42975172,https://www.goodreads.com/book/show/42975172,4.2,427193.0,37190.0,ok,"181,528 (42%)",181528.0,42.0,"166,522 (38%)",166522.0,38.0,"63,894 (14%)",63894.0,14.0,"12,472 (2%)",12472.0,2.0,"2,777 (<1%)",,,The Testaments,"Atwood, Margaret",0.42,0.42,,False,5.630624127713664,Good,"Fiction, Dystopia, Science Fiction, Feminism, Audiobook, Classics, Literary Fiction",15,5
2954411,https://www.goodreads.com/book/show/2954411,3.77,34142.0,4869.0,ok,"10,193 (29%)",10193.0,29.0,"11,364 (33%)",11364.0,33.0,"8,517 (24%)",8517.0,24.0,"2,826 (8%)",2826.0,8.0,"1,242 (3%)",1242.0,3.0,Living Dead Girl,"Scott, Elizabeth",0.32,0.26,,False,4.533288958006683,Good,"Young Adult, Horror, Contemporary, Fiction, Realistic Fiction, Abuse, Dark",72,15
54403237,https://www.goodreads.com/book/show/54403237,4.13,4117.0,865.0,ok,"1,489 (36%)",1489.0,36.0,"1,815 (44%)",1815.0,44.0,698 (16%),698.0,16.0,100 (2%),100.0,2.0,15 (<1%),,,How to Be Ace: A Memoir of Growing Up Asexual,"Burgess, Rebecca",0.36,0.36,,False,3.614580866997486,Good,"Graphic Novels, Nonfiction, LGBT, Memoir, Queer, Comics, Mental Health",2,2
8739674,https://www.goodreads.com/book/show/8739674,5.0,,0.0,ok,1 (100%),1.0,100.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Date Violence (Life Balance),"Landau, Elaine",1.0,1.0,,False,,Good,Juvenile Nonfiction,1,1
135129620,https://www.goodreads.com/book/show/135129620,4.78,600.0,5.0,ok,501 (83%),501.0,83.0,79 (13%),79.0,13.0,11 (1%),11.0,1.0,4 (<1%),,,5 (<1%),,,Impulse (Impulse Series),"Hopkins, Ellen",0.83,0.83,,False,2.7781512503836434,Good,"Young Adult, Poetry, Fiction, Contemporary, Mental Health, Realistic Fiction, Mental Illness",2,2
43822752,https://www.goodreads.com/book/show/43822752,4.21,8315.0,1432.0,ok,"3,597 (43%)",3597.0,43.0,"3,216 (38%)",3216.0,38.0,"1,203 (14%)",1203.0,14.0,226 (2%),226.0,2.0,73 (<1%),,,Maybe He Just Likes You,"Dee, Barbara",0.43,0.43,,False,3.919862253555538,Good,"Middle Grade, Realistic Fiction, Fiction, Young Adult, Contemporary, Audiobook, Childrens",2,2
146064,https://www.goodreads.com/book/show/146064,3.97,19579.0,1800.0,ok,"6,277 (32%)",6277.0,32.0,"8,080 (41%)",8080.0,41.0,"3,990 (20%)",3990.0,20.0,891 (4%),891.0,4.0,341 (1%),341.0,1.0,Jesus Land: A Memoir,"Scheeres, Julia",0.33,0.31,,False,4.291790506385784,Good,"Memoir, Nonfiction, Religion, Biography, Biography Memoir, Autobiography, Cults",23,8
806511,https://www.goodreads.com/book/show/806511,3.64,11.0,2.0,ok,5 (45%),5.0,45.0,2 (18%),2.0,18.0,1 (9%),1.0,9.0,1 (9%),1.0,9.0,2 (18%),2.0,18.0,Something Must Be Wrong with Me: A Boy's Book about Sexual Abuse,"Sanford, Doris",0.63,0.27,,False,1.0413926851582251,Low Ratings,Child sexual abuse,1,1
201114,https://www.goodreads.com/book/show/201114,4.24,65009.0,7647.0,ok,"29,173 (44%)",29173.0,44.0,"24,721 (38%)",24721.0,38.0,"9,000 (13%)",9000.0,13.0,"1,616 (2%)",1616.0,2.0,499 (<1%),,,Sold,"McCormick, Patricia",0.44,0.44,,False,4.81297348556229,Good,"Young Adult, Fiction, Realistic Fiction, Poetry, Banned Books, Historical Fiction, Contemporary",136,19
27206527,https://www.goodreads.com/book/show/27206527,3.57,1980.0,321.0,ok,383 (19%),383.0,19.0,740 (37%),740.0,37.0,578 (29%),578.0,29.0,186 (9%),186.0,9.0,93 (4%),93.0,4.0,Cherry,"Rosin, Lindsey",0.23,0.15,,False,3.296665190261531,Good,"Young Adult, Contemporary, Romance, LGBT, Fiction, Chick Lit, Realistic Fiction",3,2
25255576,https://www.goodreads.com/book/show/25255576,4.0,24259.0,3306.0,ok,"8,309 (34%)",8309.0,34.0,"9,756 (40%)",9756.0,40.0,"4,545 (18%)",4545.0,18.0,"1,228 (5%)",1228.0,5.0,421 (1%),421.0,1.0,Asking for It,"O'Neill, Louise",0.35,0.33,,False,4.384872894492921,Good,"Young Adult, Contemporary, Fiction, Feminism, Mental Health, Realistic Fiction, Irish Literature",14,5
57257768,https://www.goodreads.com/book/show/57257768,4.25,71137.0,4392.0,ok,"36,613 (51%)",36613.0,51.0,"20,249 (28%)",20249.0,28.0,"10,545 (14%)",10545.0,14.0,"2,700 (3%)",2700.0,3.0,"1,030 (1%)",1030.0,1.0,Burned (Burned Series),"Hopkins, Ellen",0.52,0.5,,False,4.852095546105342,Good,"Young Adult, Mystery, Fiction, Contemporary, Romance, Thriller, Chick Lit",2,2
157713404,https://www.goodreads.com/book/show/157713404,3.96,5998.0,577.0,ok,"2,047 (34%)",2047.0,34.0,"2,233 (37%)",2233.0,37.0,"1,305 (21%)",1305.0,21.0,279 (4%),279.0,4.0,134 (2%),134.0,2.0,"Real Live Boyfriends: Yes. Boyfriends, Plural. If My Life Weren't Complicated, I Wouldn't Be Ruby Oliver","lockhart, e",0.36,0.32,,False,3.7780064614235083,Good,Juvenile Fiction,21,6
18369851,https://www.goodreads.com/book/show/18369851,3.45,804.0,189.0,ok,163 (20%),163.0,20.0,253 (31%),253.0,31.0,229 (28%),229.0,28.0,104 (12%),104.0,12.0,55 (6%),55.0,6.0,Infandous,"Arnold, Elana K.",0.26,0.14,,False,2.905256048748451,Good,"Young Adult, Contemporary, Realistic Fiction, Fairy Tales, Banned Books, Fiction, Teen",18,7
